,dates,H,H_est
227,2023-11-06 10:37:42,0.04227191397849463,0.47031088998138176
228,2023-11-06 17:53:12,0.04232543164362519,0.46989612671685305
229,2023-11-07 01:08:42,0.04237894930875576,0.4694813634523244
230,2023-11-07 08:24:12,0.04243246697388633,0.46906660018779567
231,2023-11-07 15:39:42,0.0424859846390169,0.46865183692326695
232,2023-11-07 22:55:12,0.042539502304147464,0.4682370736587383
233,2023-11-08 06:10:42,0.042593019969278036,0.4678223103942096
234,2023-11-08 13:26:12,0.0426465376344086,0.4674075471296809
235,2023-11-08 20:41:42,0.04270005529953917,0.4669927838651522
236,2023-11-09 03:57:12,0.04275357296466974,0.4665780206006235
237,2023-11-09 11:12:42,0.04280709062980031,0.4661632573360948
238,2023-11-09 18:28:12,0.04286060829493088,0.4657484940715661
239,2023-11-10 01:43:42,0.042914125960061444,0.4653337308070374
240,2023-11-10 08:59:12,0.042967643625192016,0.4649189675425087
241,2023-11-10 16:14:42,0.04302116129032258,0.46450420427798
242,2023-11-10 23:30:12,0.04307467895545315,0.4640894410134513
243,2023-11-11 06:45:42,0.04312819662058372,0.4636746777489226
244,2023-11-11 14:01:12,0.04318171428571429,0.4632599144843939
245,2023-11-11 21:16:42,0.04323523195084485,0.46284515121986525
246,2023-11-12 04:32:12,0.043288749615975425,0.46243038795533653
247,2023-11-12 11:47:42,0.04334226728110599,0.4620156246908078
248,2023-11-12 19:03:12,0.04339578494623656,0.46160086142627915
249,2023-11-13 02:18:42,0.043449302611367126,0.46118609816175044
250,2023-11-13 09:34:12,0.0435028202764977,0.4607713348972217
251,2023-11-13 16:49:42,0.04355633794162826,0.46035657163269306
252,2023-11-14 00:05:12,0.043609855606758834,0.45994180836816434
253,2023-11-14 07:20:42,0.043663373271889405,0.4595270451036356
254,2023-11-14 14:36:12,0.04371689093701997,0.45911228183910696
255,2023-11-14 21:51:42,0.04377040860215054,0.45869751857457824
256,2023-11-15 05:07:12,0.043823926267281106,0.4582827553100496
257,2023-11-15 12:22:42,0.04387744393241168,0.45786799204552087
258,2023-11-15 19:38:12,0.04393096159754224,0.45745322878099215
259,2023-11-16 02:53:42,0.043984479262672814,0.4570384655164635
260,2023-11-16 10:09:12,0.04403799692780338,0.45662370225193477
261,2023-11-16 17:24:42,0.04409151459293395,0.45620893898740605
262,2023-11-17 00:40:12,0.044145032258064515,0.4557941757228774
263,2023-11-17 07:55:42,0.044198549923195087,0.4553794124583487
264,2023-11-17 15:11:12,0.04425206758832565,0.45496464919381996
265,2023-11-17 22:26:42,0.04430558525345622,0.4545498859292913
266,2023-11-18 05:42:12,0.04435910291858679,0.4541351226647626
267,2023-11-18 12:57:42,0.04441262058371736,0.4537203594002339
268,2023-11-18 20:13:12,0.04446613824884793,0.4533055961357052
269,2023-11-19 03:28:42,0.044519655913978495,0.4528908328711765
270,2023-11-19 10:44:12,0.04457317357910907,0.45247606960664777
271,2023-11-19 17:59:42,0.04462669124423963,0.4520613063421191
272,2023-11-20 01:15:12,0.0446802089093702,0.4516465430775904
273,2023-11-20 08:30:42,0.04473372657450077,0.45123177981306173
274,2023-11-20 15:46:12,0.04478724423963134,0.450817016548533
275,2023-11-20 23:01:42,0.044840761904761904,0.4504022532840043
276,2023-11-21 06:17:12,0.044894279569892476,0.44998749001947563
277,2023-11-21 13:32:42,0.04494779723502304,0.4495727267549469
278,2023-11-21 20:48:12,0.04500131490015361,0.4491579634904182
279,2023-11-22 04:03:42,0.04505483256528418,0.44874320022588954
280,2023-11-22 11:19:12,0.04510835023041475,0.4483284369613608
281,2023-11-22 18:34:42,0.04516186789554531,0.4479136736968321
282,2023-11-23 01:50:12,0.045215385560675884,0.44749891043230344
283,2023-11-23 09:05:42,0.045268903225806456,0.4470841471677747
284,2023-11-23 16:21:12,0.04532242089093702,0.44666938390324606
285,2023-11-23 23:36:42,0.045375938556067585,0.44625462063871735
286,2023-11-24 06:52:12,0.04542945622119816,0.44583985737418863
287,2023-11-24 14:07:42,0.04548297388632873,0.44542509410965997
288,2023-11-24 21:23:12,0.04553649155145929,0.44501033084513125
289,2023-11-25 04:38:42,0.045590009216589865,0.44459556758060254
290,2023-11-25 11:54:12,0.04564352688172043,0.4441808043160739
291,2023-11-25 19:09:42,0.045697044546851,0.44376604105154516
292,2023-11-26 02:25:12,0.045750562211981566,0.44335127778701644
293,2023-11-26 09:40:42,0.04580407987711214,0.4429365145224878
294,2023-11-26 16:56:12,0.0458575975422427,0.44252175125795906
295,2023-11-27 00:11:42,0.045911115207373274,0.4421069879934304
296,2023-11-27 07:27:12,0.04596463287250384,0.4416922247289017
297,2023-11-27 14:42:42,0.04601815053763441,0.44127746146437297
298,2023-11-27 21:58:12,0.04607166820276498,0.4408626981998443
299,2023-11-28 05:13:42,0.046125185867895546,0.4404479349353156
300,2023-11-28 12:29:12,0.04617870353302611,0.44003317167078687
301,2023-11-28 19:44:42,0.04623222119815668,0.4396184084062582
302,2023-11-29 03:00:12,0.046285738863287254,0.4392036451417295
303,2023-11-29 10:15:42,0.04633925652841782,0.4387888818772008
304,2023-11-29 17:31:12,0.04639277419354839,0.4383741186126721
305,2023-11-30 00:46:42,0.046446291858678955,0.4379593553481434
306,2023-11-30 08:02:12,0.04649980952380953,0.43754459208361474
307,2023-11-30 15:17:42,0.04655332718894009,0.437129828819086
308,2023-11-30 22:33:12,0.04660684485407066,0.4367150655545573
309,2023-12-01 05:48:42,0.04666036251920123,0.43630030229002864
310,2023-12-01 13:04:12,0.0467138801843318,0.4358855390254999
311,2023-12-01 20:19:42,0.046767397849462364,0.4354707757609712
312,2023-12-02 03:35:12,0.046820915514592935,0.43505601249644255
313,2023-12-02 10:50:42,0.04687443317972351,0.43464124923191383
314,2023-12-02 18:06:12,0.04692795084485407,0.4342264859673851
315,2023-12-03 01:21:42,0.046981468509984636,0.43381172270285645
316,2023-12-03 08:37:12,0.04703498617511521,0.43339695943832773
317,2023-12-03 15:52:42,0.04708850384024578,0.43298219617379907
318,2023-12-03 23:08:12,0.047142021505376344,0.43256743290927036
319,2023-12-04 06:23:42,0.047195539170506916,0.43215266964474164
320,2023-12-04 13:39:12,0.04724905683563748,0.431737906380213
321,2023-12-04 20:54:42,0.04730257450076805,0.43132314311568426
322,2023-12-05 04:10:12,0.04735609216589862,0.43090837985115554
323,2023-12-05 11:25:42,0.04740960983102919,0.4304936165866269
324,2023-12-05 18:41:12,0.04746312749615975,0.43007885332209816
325,2023-12-06 01:56:42,0.047516645161290325,0.42966409005756945
326,2023-12-06 09:12:12,0.04757016282642089,0.4292493267930408
327,2023-12-06 16:27:42,0.04762368049155146,0.42883456352851207
328,2023-12-06 23:43:12,0.04767719815668203,0.4284198002639834
329,2023-12-07 06:58:42,0.0477307158218126,0.4280050369994547
330,2023-12-07 14:14:12,0.04778423348694316,0.427590273734926
331,2023-12-07 21:29:42,0.04783775115207373,0.4271755104703973
